slug,title,type,attempts_count,completions_count,question_count,outcome_count,min_options,cover_class,total_images,broken_images,placeholder_images,missing_question_images,missing_outcome_images,duplicate_role,duplicate_of,duplicate_verdict,severity_score,flags
podemos-dizer-qual-pokemon-inicial-voce-escolheu-com-base-no-que-voce-valoriza-na-vida,Qual Pokémon inicial combina com o que você mais valoriza?,PERSONALITY,0,0,10,4,4,ok_unclassified,5,0,0,10,0,,,,1,ZERO_ATTEMPTS
decore-seu-escritorio-dos-sonhos-em-casa-e-adivinharemos-sua-memoria-de-infancia-mais-constrangedora,Decore Seu Escritório dos Sonhos e Revelaremos Sua Memória de Infância Mais Constrangedora,PERSONALITY,0,0,9,6,2,ok_unclassified,7,0,0,9,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-neon-genesis-evangelion-voce-e-teste-de-personalidade-nge,Qual personagem de Neon Genesis Evangelion vive dentro de você?,PERSONALITY,0,0,12,6,2,ok_unclassified,16,0,0,3,0,,,,1,ZERO_ATTEMPTS
voce-e-kira-ou-l,Você pensa mais como Kira ou como L?,PERSONALITY,0,0,14,2,2,ok_unclassified,17,0,0,0,0,keeper,voce-e-kira-ou-l-5,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
podemos-determinar-com-precisao-quao-saudavel-sua-mente-esta-com-base-nos-gifs-que-voce-escolher-neste-questionario,Escolha alguns GIFs e descubra em que estado sua mente está hoje,PERSONALITY,0,0,10,20,2,ok_unclassified,21,0,0,10,0,,,,1,ZERO_ATTEMPTS
os-frutos-que-voce-escolhe-neste-quiz-revelam-o-quao-puro-voce-e,Escolha frutas e descubra qual porcentagem de pureza combina com você,PERSONALITY,0,0,10,20,4,ok_unclassified,21,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-naruto-seria-seu-arqui-inimigo-descubra-seu-rival-ninja,Quem seria seu arqui-inimigo em Naruto?,PERSONALITY,0,0,10,6,3,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
crie-sua-salada-perfeita-e-descubra-seu-vegetal-espiritual,Monte Sua Salada Ideal e Descubra Seu Vegetal Espiritual,PERSONALITY,0,0,10,6,4,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
este-quiz-lhe-dara-conselhos-que-mudarao-sua-vida-no-futuro,Que aviso o seu eu do futuro voltaria no tempo para te dar?,PERSONALITY,0,0,30,6,2,ok_unclassified,19,0,0,18,0,,,,1,ZERO_ATTEMPTS
crie-a-pizza-perfeita-para-descobrir-qual-personagem-da-disney-voce-e,Monte sua pizza dos sonhos e descubra qual personagem da Disney combina com você,PERSONALITY,0,0,8,6,2,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
crie-sua-salada-de-frutas-dos-sonhos-e-descubra-o-que-voce-deve-visar-na-vida,Monte a Salada de Frutas Perfeita e Descubra Qual Meta Vai Guiar Sua Vida,PERSONALITY,0,0,8,10,2,ok_unclassified,11,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-personagem-naruto,Qual ninja de Naruto combina com seu jeito de agir?,PERSONALITY,0,0,18,9,4,ok_unclassified,25,0,0,3,0,,,,1,ZERO_ATTEMPTS
este-teste-de-emojis-vai-revelar-o-seu-maior-desejo-oculto,Escolha alguns emojis e descubra qual desejo secreto vive escondido em você,PERSONALITY,0,0,10,6,4,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-segredo-mais-sombrio-5,O Que Sua Primeira Impressão Revela Sobre Sua Sombra Interior?,PERSONALITY,0,0,12,5,5,ok_unclassified,1,0,0,12,5,,,,1,ZERO_ATTEMPTS
qual-e-a-sua-fuga-ideal,Sua Fuga Ideal É Cidade Elétrica ou Natureza Selvagem?,PERSONALITY,0,0,10,2,2,ok_unclassified,6,0,0,7,0,,,,1,ZERO_ATTEMPTS
qual-ser-mitico-do-folclore-irlandes-voce-e,Qual ser mítico do folclore irlandês combina com sua alma?,PERSONALITY,0,0,10,6,2,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
escolha-suas-condicoes-climaticas-preferidas-e-adivinharemos-seu-destino-de-viagem-dos-sonhos,Escolha seus climas favoritos e descubra sua viagem dos sonhos,PERSONALITY,0,0,8,6,2,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
este-quiz-maluco-de-animais-pode-revelar-como-sera-sua-vida-daqui-a-5-anos,Reaja a animais em situações absurdas e descubra sua vida daqui a 5 anos,PERSONALITY,0,0,8,6,4,ok_unclassified,12,0,0,3,0,,,,1,ZERO_ATTEMPTS
estas-perguntas-doidonas-vao-descobrir-a-sua-caracteristica-de-personalidade-dominante,Estas perguntas malucas revelam seu traço de personalidade dominante,PERSONALITY,0,0,10,8,2,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-emocao-sou-eu-descubra-com-este-quiz-de-sentimentos,Qual emoção secreta guia suas escolhas?,PERSONALITY,0,0,15,10,2,ok_unclassified,1,0,0,15,10,,,,1,ZERO_ATTEMPTS
existem-6-estereotipos-de-personagens-comuns-vamos-descobrir-qual-voce-e,Qual estereótipo clássico de personagem combina com você?,PERSONALITY,0,0,10,6,4,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-my-hero-academia-e-sua-alma-gemea,Quem de My Hero Academia seria sua alma gêmea?,PERSONALITY,0,0,10,6,2,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
como-voce-lida-com-o-estresse,Como você realmente lida com o estresse?,PERSONALITY,0,0,10,8,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
conseguimos-adivinhar-o-seu-prato-japones-favorito-quiz-divertido,Qual Prato Japonês Combina Com Seu Jeito de Ser?,PERSONALITY,0,0,10,6,4,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-instrumento-musical-devo-tocar-descubra-com-este-questionario,Qual instrumento musical combina com sua personalidade?,PERSONALITY,0,0,12,16,4,ok_unclassified,21,0,0,8,0,,,,1,ZERO_ATTEMPTS
conseguimos-adivinhar-o-seu-prato-italiano-favorito-quiz-divertido,Qual Prato Italiano Traduz Seu Jeito de Viver?,PERSONALITY,0,0,10,6,3,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
que-personagem-de-mortal-kombat-voce-e-descubra-seu-lutador,Qual lutador de Mortal Kombat combina com sua personalidade?,PERSONALITY,0,0,10,10,4,ok_unclassified,18,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-miraculous-voce-e-descubra-com-nosso-quiz,Qual personagem de Miraculous combina com seu lado herói?,PERSONALITY,0,0,12,6,4,ok_unclassified,15,0,0,0,4,,,,1,ZERO_ATTEMPTS
voce-prioriza-a-sua-propria-felicidade-nos-relacionamentos,Você Coloca Sua Felicidade em Primeiro Lugar nos Relacionamentos?,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
conseguimos-adivinhar-seu-personagem-favorito-de-dragon-ball-quiz-divertido,Podemos Adivinhar Seu Personagem Favorito de Dragon Ball?,PERSONALITY,0,0,10,6,4,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
qual-prato-mexicano-voce-e-descubra-sua-personalidade-culinaria-hoje,Qual prato mexicano revela sua verdadeira personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
quantas-batatas-eu-valho,Quantas Batatas Você Vale? O Cálculo Mais Sem Sentido e Divertido da Internet,PERSONALITY,0,0,20,20,3,ok_unclassified,39,0,0,2,0,,,,1,ZERO_ATTEMPTS
podemos-adivinhar-seu-mes-de-nascimento-teste-agora,Será que conseguimos adivinhar seu mês de nascimento pelas suas escolhas?,PERSONALITY,0,0,12,12,2,ok_unclassified,20,0,0,5,0,,,,1,ZERO_ATTEMPTS
voce-e-seu-crush-foram-feitos-um-para-o-outro,Você e seu crush combinam de verdade?,PERSONALITY,0,0,11,4,4,ok_unclassified,14,0,0,2,0,,,,1,ZERO_ATTEMPTS
podemos-adivinhar-se-voce-e-otimista-ou-pessimista-com-este-quiz-de-cores,As Cores Que Você Escolhe Dizem Se Sua Mente É Mais Solar ou Cautelosa?,PERSONALITY,0,0,10,2,4,ok_unclassified,13,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-criatura-magica-de-harry-potter-voce-e-descubra-seu-alter-ego-magico,Qual criatura mágica de Harry Potter combina com sua personalidade?,PERSONALITY,0,0,12,8,3,ok_unclassified,20,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-horror-lovecraftiano-voce-e-descubra-seu-monstro-interior,Qual entidade lovecraftiana habita sua mente?,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
quantos-camelos-eu-valho,Quantos Camelos Você Valeria? O Quiz Mais Absurdo da Caravana,PERSONALITY,0,0,15,20,3,ok_unclassified,35,0,0,1,0,,,,1,ZERO_ATTEMPTS
monte-o-sorvete-mais-delicioso-e-descubra-seu-emoji-mais-usado,Monte Seu Sorvete dos Sonhos e Descubra Qual Emoji Define Você,PERSONALITY,0,0,10,6,2,ok_unclassified,1,0,0,10,6,,,,1,ZERO_ATTEMPTS
qual-e-o-senhor-dos-aneis-que-voce-e,Qual personagem de O Senhor dos Anéis revela sua verdadeira jornada?,PERSONALITY,0,0,15,8,2,ok_unclassified,23,0,0,1,0,,,,1,ZERO_ATTEMPTS
perguntas-com-truques-e-desafios,Você Cai nas Pegadinhas Mais Óbvias da Internet?,PERSONALITY,0,0,20,2,4,ok_unclassified,3,0,0,20,0,,,,1,ZERO_ATTEMPTS
quao-grande-e-o-seu-cerebro,Quão grande é o seu cérebro? Responda este quiz de conhecimentos gerais,PERSONALITY,0,0,11,4,7,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-cavalo-sou-eu-descubra-seu-tipo-de-cavalo,Que tipo de cavalo combina com a sua alma?,PERSONALITY,0,0,12,8,2,ok_unclassified,13,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-idioma-devo-aprender-descubra-o-melhor-para-voce,Qual idioma você deveria aprender agora?,PERSONALITY,0,0,14,10,5,ok_unclassified,25,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-meu-fetiche-descubra-seu-fetiche-sexual,Qual fantasia adulta combina com seu lado mais reservado?,PERSONALITY,0,0,18,7,3,ok_unclassified,8,0,0,18,0,keeper,qual-e-o-meu-fetiche-descubra-seu-fetiche-sexual-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
quais-peixes-voce-e,Que Peixe Caótico Representa a Sua Personalidade?,PERSONALITY,0,0,15,10,2,ok_unclassified,23,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-personagem-voce-e-teste-de-personalidade,Qual Personagem de Attack on Titan Você Seria?,PERSONALITY,0,0,10,10,4,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-joia-voce-e-descubra-sua-joia-ideal,Qual joia revela o brilho secreto da sua personalidade?,PERSONALITY,0,0,10,10,4,ok_unclassified,11,0,0,0,10,,,,1,ZERO_ATTEMPTS
qual-prato-italiano-voce-e-descubra-com-nosso-quiz-divertido,Qual Prato Italiano Traduz a Sua Personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
qual-e-o-meu-estilo-de-apego,Qual Estilo de Apego Guia Seus Relacionamentos?,PERSONALITY,0,0,25,4,2,ok_unclassified,5,0,0,25,0,keeper,qual-e-o-meu-estilo-de-apego-5,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
qual-sabor-de-sorvete-voce-e-descubra-seu-sabor-ideal,Qual sabor de sorvete combina com a sua personalidade?,PERSONALITY,0,0,10,5,5,ok_unclassified,11,0,0,0,5,,,,1,ZERO_ATTEMPTS
qual-constelacao-representa-sua-persona-mitologica,Qual Constelação Mitológica Combina com a Sua Personalidade?,PERSONALITY,0,0,10,6,2,ok_unclassified,9,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-assassino-de-filme-de-terror-voce-sobreviveria-descubra-agora,Qual vilão de terror você conseguiria sobreviver?,PERSONALITY,0,0,12,8,3,ok_unclassified,21,0,0,0,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
voce-e-mais-acucar-ou-sal,"Você tem mais personalidade de açúcar, sal ou caramelo salgado?",PERSONALITY,0,0,10,3,4,ok_unclassified,12,0,0,2,0,keeper,voce-e-mais-acucar-ou-sal-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
qual-hobby-devo-experimentar-descubra-seu-proximo-hobby-aqui,Qual hobby novo combina com a sua personalidade?,PERSONALITY,0,0,12,8,4,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-parecido-com-sherlock-holmes-ou-indiana-jones-quiz-de-personalidade,Você é mais Sherlock Holmes ou Indiana Jones?,PERSONALITY,0,0,12,2,3,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-introvertido-ou-extrovertido-descubra-pelos-numeros-que-voce-escolhe,Escolha Números Aleatórios e Descubra Sua Energia Social,PERSONALITY,0,0,10,3,4,ok_unclassified,4,0,0,10,0,,,,1,ZERO_ATTEMPTS
o-que-as-estrelas-revelam-sobre-o-seu-futuro,O Que as Estrelas Estão Tentando Te Contar Sobre o Seu Futuro?,PERSONALITY,0,0,10,6,4,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
crie-a-refeicao-perfeita-e-descubra-qual-personagem-de-hogwarts-voce-e,Monte sua refeição perfeita e descubra qual personagem de Hogwarts você seria,PERSONALITY,0,0,8,6,2,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-caminho-artistico,Qual caminho artístico combina com a sua forma de criar?,PERSONALITY,0,0,10,3,4,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-pertence-a-uma-cabana-aconchegante-ou-a-um-vibrante-apartamento-na-cidade,"Seu refúgio ideal é uma cabana na floresta, um apê na cidade ou um bangalô à beira-mar?",PERSONALITY,0,0,12,3,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-esta-pronto-para-um-relacionamento-quiz-de-autoconhecimento,Você está realmente pronto/a para um relacionamento?,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-pode-sobreviver-a-casa-de-horror-assombrada-do-halloween,Você Escaparia da Casa Assombrada ou Viraria Parte Dela?,PERSONALITY,0,0,13,14,2,ok_unclassified,1,0,0,13,14,,,,1,ZERO_ATTEMPTS
qual-e-a-cor-do-meu-personagem-descubra-sua-cor-de-carater,Qual cor revela a essência da sua personalidade?,PERSONALITY,0,0,10,12,4,ok_unclassified,19,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-e-a-sua-contribuicao-para-a-tribo,Qual Seria o Seu Papel em Uma Tribo Mística?,PERSONALITY,0,0,10,3,2,ok_unclassified,13,0,0,1,0,,,,1,ZERO_ATTEMPTS
decifre-seus-desejos-sexuais-com-este-quiz-envolvente,Qual é a linguagem secreta dos seus desejos?,PERSONALITY,0,0,8,6,4,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
se-sua-vida-fosse-um-videogame-qual-seria-o-titulo,"Se Sua Vida Fosse um Videogame, Qual Seria o Título Épico?",PERSONALITY,0,0,12,10,5,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
quiz-de-personalidade,Qual professor de Hogwarts combina com sua personalidade?,PERSONALITY,0,0,12,8,2,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
o-que-os-teus-sonhos-te-revelam-sobre-ti,O que seus sonhos revelam sobre sua mente?,PERSONALITY,0,0,10,8,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-voce-e-descubra-aqui,Qual Personagem de Danny Phantom Combina com Você?,PERSONALITY,0,0,9,6,3,ok_unclassified,7,0,0,9,0,,,,1,ZERO_ATTEMPTS
se-a-sua-vida-fosse-um-filme-qual-seria-o-titulo,"Se Sua Vida Fosse Um Filme, Qual Seria o Título?",PERSONALITY,0,0,9,10,3,ok_unclassified,20,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-tem-o-espirito-natalino-mais-alegre-da-sala-descubra-com-nosso-quiz,"Qual É o Seu Nível de Espírito Natalino? Descubra Se Você É Elfo, Rena ou Grinch",PERSONALITY,0,0,10,4,3,ok_unclassified,9,0,0,6,0,,,,1,ZERO_ATTEMPTS
seu-crush-gosta-de-voce-descubra-agora,Seu Crush Gosta de Você ou Você Está Lendo Sinais Demais?,PERSONALITY,0,0,16,6,3,ok_unclassified,7,0,0,16,0,,,,1,ZERO_ATTEMPTS
se-a-sua-vida-fosse-um-filme-de-terror-qual-seria-o-titulo,"Se sua vida virasse um filme de terror, qual seria o título?",PERSONALITY,0,0,10,10,4,ok_unclassified,11,0,0,0,10,,,,1,ZERO_ATTEMPTS
qual-cara-e-sua-alma-gemea-descubra-aqui,Qual Personagem Masculino de Genshin Impact Seria Sua Alma Gêmea?,PERSONALITY,0,0,12,10,3,ok_unclassified,21,0,0,2,0,,,,1,ZERO_ATTEMPTS
voce-tem-o-que-e-preciso-para-se-tornar-famoso,Você Tem Perfil de Pessoa Famosa? Descubra Como o Mundo Te Veria,PERSONALITY,0,0,11,6,3,ok_unclassified,18,0,0,0,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-personagem-favorito-de-harry-potter,Será que conseguimos adivinhar seu personagem favorito de Harry Potter?,PERSONALITY,0,0,10,6,4,ok_unclassified,15,0,0,2,0,,,,1,ZERO_ATTEMPTS
voce-pertence-a-praia-ou-as-montanhas-descubra-com-nosso-quiz,Você combina mais com a energia da praia ou com o chamado das montanhas?,PERSONALITY,0,0,10,3,3,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
descubra-se-voce-conhece-bem-o-nosso-planeta,Você Sabe Mesmo Como a Terra Funciona?,PERSONALITY,0,0,10,2,2,ok_unclassified,11,0,0,2,0,keeper,descubra-se-voce-conhece-bem-o-nosso-planeta-5,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
qual-e-o-seu-nome-de-fantasia,Descubra o Nome de Fantasia Que Soaria Perfeito na Sua Lenda,PERSONALITY,0,0,12,16,3,ok_unclassified,25,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-prato-tipico-dos-eua-voce-seria,Qual prato clássico dos EUA combina com a sua personalidade?,PERSONALITY,0,0,10,6,2,ok_unclassified,16,0,0,1,0,,,,1,ZERO_ATTEMPTS
descubra-seu-alter-ego-criptideo-comendo-um-bolo,Qual Criptídeo é o Seu Alter Ego? Monte um Bolo e Descubra,PERSONALITY,0,0,8,6,2,ok_unclassified,9,0,0,6,0,,,,1,ZERO_ATTEMPTS
descubra-o-que-as-pessoas-que-voce-acha-atraente-revelam-sobre-voce,O Que Seu Tipo de Pessoa Atraente Revela Sobre o Seu Jeito de Amar?,PERSONALITY,0,0,29,6,2,ok_unclassified,36,0,0,0,0,keeper,descubra-o-que-as-pessoas-que-voce-acha-atraente-revelam-sobre-voce-5,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
como-sao-mortais-seus-peidos-em-uma-escala-de-1-a-10,Quão letais são seus peidos na escala do caos?,PERSONALITY,0,0,15,10,2,ok_unclassified,24,0,0,2,0,,,,1,ZERO_ATTEMPTS
se-voce-fosse-um-rei-ou-uma-rainha-qual-apelido-os-camponeses-lhe-dariam,"Se você governasse um reino, qual apelido cruel o povo daria a você?",PERSONALITY,0,0,12,10,4,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
quao-facilmente-voce-se-deixa-seduzir-descubra-seu-perfil-de-seducao,Você cai fácil no charme dos outros ou é quase impossível te conquistar?,PERSONALITY,0,0,10,6,4,ok_unclassified,11,0,0,6,0,keeper,quao-facilmente-voce-se-deixa-seduzir-descubra-seu-perfil-de-seducao-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
quantos-de-seus-amigos-sao-realmente-imaginarios,Quantos Amigos Imaginários Vivem no Seu Círculo Social?,PERSONALITY,0,0,15,20,4,ok_unclassified,33,0,0,3,0,,,,1,ZERO_ATTEMPTS
descubra-qual-e-a-sua-linguagem-do-amor-1,Qual linguagem do amor domina seu jeito de amar e ser amado?,PERSONALITY,0,0,10,5,2,ok_unclassified,14,0,0,2,0,,,,1,ZERO_ATTEMPTS
quantas-pessoas-tem-uma-queda-por-mim,Quantas Pessoas Têm uma Queda por Você? Descubra Seu Magnetismo Oculto,PERSONALITY,0,0,18,20,3,ok_unclassified,37,0,0,2,0,,,,1,ZERO_ATTEMPTS
quantos-anos-eu-realmente-tenho-descubra-sua-idade-interior,Qual é a sua idade interior? Descubra quantos anos sua alma parece ter,PERSONALITY,0,0,12,12,3,ok_unclassified,18,0,0,7,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
por-quanto-tempo-voce-sobreviveria-a-um-apocalipse-zumbi,Você sobreviveria quanto tempo em um apocalipse zumbi?,PERSONALITY,0,0,12,7,3,ok_unclassified,20,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-aventura-louca-voce-deve-continuar-descubra-sua-proxima-aventura,Qual aventura impossível está chamando pelo seu nome?,PERSONALITY,0,0,16,10,2,ok_unclassified,21,0,0,6,0,,,,1,ZERO_ATTEMPTS
que-bicho-estranho-voce-e-descubra-com-nosso-quiz-divertido,Que Bicho Estranho Combina com a Sua Personalidade?,PERSONALITY,0,0,12,8,4,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-personagem-ficticio-voce-e-descubra-seu-personagem-ideal,Qual Personagem Fictício Você Seria em Outra História?,PERSONALITY,0,0,10,8,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
ele-e-minha-alma-gemea-descubra-seu-destino-amoroso,Ele é sua alma gêmea ou só uma paixão intensa?,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
se-fosses-uma-youtuber-que-tipo-de-canal-terias,"Se Você Fosse YouTuber, Que Tipo de Canal Viralizaria com a Sua Personalidade?",PERSONALITY,0,0,11,10,6,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-paleta-de-cores-sua-vida-representa-descubra-seu-espectro-pessoal,Qual paleta de cores revela a energia da sua vida?,PERSONALITY,0,0,10,6,5,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
o-mundo-esta-ficando-cada-dia-mais-estranho-ou-voce-esta,O Mundo Ficou Mais Estranho ou Você Virou Parte do Caos?,PERSONALITY,0,0,20,5,2,ok_unclassified,26,0,0,0,0,,,,1,ZERO_ATTEMPTS
parece-loucura-mas-os-animais-que-voce-escolhe-neste-quiz-revelam-o-quao-sexy-as-pessoas-acham-que-voce-e,Os animais que você escolhe revelam o quanto seu charme chama atenção,PERSONALITY,0,0,8,6,2,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
que-animal-voce-poderia-vencer-em-uma-briga-de-peixe,Qual Animal Você Conseguiria Vencer Numa Briga Totalmente Absurda?,PERSONALITY,0,0,10,12,3,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-namorada-voce-e-descubra-seu-estilo-de-relacionamento,Que Tipo de Namorada Você É Quando Está Apaixonada?,PERSONALITY,0,0,11,6,4,ok_unclassified,18,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-clima-voce-e-descubra-seu-clima-interior,Que Tipo de Clima Combina com a Sua Personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-coisas-estranhas-voce-e,Qual Personagem de Stranger Things Combina com Seu Lado Mais Estranho?,PERSONALITY,0,0,12,12,2,ok_unclassified,18,0,0,7,0,,,,1,ZERO_ATTEMPTS
que-personagem-da-marvel-es-tu,Qual Personagem da Marvel Mais Combina com Você?,PERSONALITY,0,0,11,12,2,ok_unclassified,15,0,0,9,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-dragao-voce-e-descubra-seu-dragao-interior,Que Dragão Lendário Vive Dentro de Você?,PERSONALITY,0,0,8,4,4,ok_unclassified,1,0,0,8,4,,,,1,ZERO_ATTEMPTS
qual-personagem-voce-e-descubra-agora,Qual personagem de Lucifer combina com seu caos interior?,PERSONALITY,0,0,10,5,3,ok_unclassified,1,0,0,10,5,,,,1,ZERO_ATTEMPTS
voce-esta-realmente-apaixonado-descubra-agora,Você está apaixonado de verdade ou é só uma faísca?,PERSONALITY,0,0,9,4,4,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
seus-emojis-favoritos-revelam-o-quanto-voce-e-preguicoso,Escolha seus emojis favoritos e descubra seu percentual real de preguiça,PERSONALITY,0,0,10,20,4,ok_unclassified,21,0,0,10,0,,,,1,ZERO_ATTEMPTS
seu-amor-por-comida-pode-revelar-qual-personagem-da-disney-voce-vai-acordar-sendo-um-dia,Monte seu cardápio ideal e descubra qual personagem da Disney combina com você,PERSONALITY,0,0,10,6,4,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
quantos-amigos-falsos-voce-tem-descubra-com-este-quiz,Seu círculo tem amigos falsos? Descubra os sinais que talvez você esteja ignorando,PERSONALITY,0,0,20,20,6,ok_unclassified,41,0,0,0,0,,,,1,ZERO_ATTEMPTS
quantos-rapazes-gostam-de-voce,Quantos garotos têm uma queda por você? Descubra pelo seu jeito de amar,PERSONALITY,0,0,12,6,3,ok_unclassified,18,0,0,1,0,,,,1,ZERO_ATTEMPTS
quao-boa-pessoa-voce-e-quiz-interativo-de-autoconhecimento,Quão Boa Pessoa Você É de Verdade?,PERSONALITY,0,0,9,6,2,ok_unclassified,1,0,0,9,6,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-nome-de-pirata,Qual Seria Seu Nome de Pirata nos Sete Mares?,PERSONALITY,0,0,10,30,3,ok_unclassified,41,0,0,0,0,,,,1,ZERO_ATTEMPTS
descubra-seu-ajudante-ideal-nos-videogames,Qual Ajudante Clássico dos Videogames Seria Seu Parceiro Ideal?,PERSONALITY,0,0,10,6,4,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
escolha-coisas-aleatorias-para-descobrir-o-quao-bobo-voce-e,Escolha coisas totalmente aleatórias e descubra qual ícone da bobice combina com você,PERSONALITY,0,0,10,4,4,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
numa-escala-de-1-a-10-quao-esportista-voce-e,"De 1 a 10, qual é o seu verdadeiro nível esportista?",PERSONALITY,0,0,12,10,4,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-cavaleiro-voce-teria-sido-na-idade-media-descubra-com-nosso-quiz,Que cavaleiro medieval viveria dentro da sua lenda?,PERSONALITY,0,0,12,4,2,ok_unclassified,5,0,0,12,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-guerreiro-antigo-voce-e-5,Que Guerreiro Antigo Combina com Sua Alma?,PERSONALITY,0,0,10,4,2,ok_unclassified,5,0,0,10,0,,,,1,ZERO_ATTEMPTS
